peptide_id	GO_id	GO_Def	Evalues
Eucgr.E04335.1.p	GO:0034314,GO:0015629,GO:0005885,GO:0030833	GO:0034314[Arp2/3 complex-mediated actin nucleation]; GO:0015629[actin cytoskeleton]; GO:0005885[Arp2/3 protein complex]; GO:0030833[regulation of actin filament polymerization]	GO:0034314[7.4e-12]; GO:0015629[7.4e-12]; GO:0005885[7.4e-12]; GO:0030833[7.4e-12]
Eucgr.E04336.1.p	GO:0016021,GO:0055085	GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]	GO:0016021[2.1e-07]; GO:0055085[2.1e-07]
Eucgr.E04336.2.p	GO:0016021,GO:0055085	GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]	GO:0016021[9.1e-08]; GO:0055085[9.1e-08]
Eucgr.E04336.3.p	-	-	-
Eucgr.E04341.1.p	GO:0016579,GO:0036459	GO:0016579[protein deubiquitination]; GO:0036459[thiol-dependent ubiquitinyl hydrolase activity]	GO:0016579[5e-47]; GO:0036459[5e-47]
Eucgr.E04344.1.p	-	-	-
Eucgr.E04346.1.p	GO:0009733	GO:0009733[response to auxin]	GO:0009733[7.4e-20]
Eucgr.E04352.1.p	-	-	-
Eucgr.E04355.1.p	-	-	-
Eucgr.E04358.1.p	-	-	-
Eucgr.E04360.1.p	-	-	-
Eucgr.E04362.1.p	GO:0016757	GO:0016757[transferase activity, transferring glycosyl groups]	GO:0016757[5.5e-09]
Eucgr.E04363.1.p	-	-	-
Eucgr.E04364.1.p	-	-	-
Eucgr.E04365.1.p	GO:0003677	GO:0003677[DNA binding]	GO:0003677[2.8e-08]
Eucgr.E04368.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.4e-13]
Eucgr.E04372.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.7e-38]; GO:0005515[2.5e-18]; GO:0004672[3.7e-38]; GO:0005524[3.7e-38]
Eucgr.E04373.1.p	GO:0003677	GO:0003677[DNA binding]	GO:0003677[3.5e-07]
Eucgr.K01934.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.5e-05]
Eucgr.K01934.2.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[3.5e-05]
Eucgr.K01935.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[9.9e-36]
Eucgr.K01940.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.4e-07]
Eucgr.K01941.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[1.1e-05]; GO:0055114[7.9e-28]
Eucgr.K01943.1.p	GO:0006355,GO:0003700	GO:0006355[regulation of transcription, DNA-templated]; GO:0003700[transcription factor activity, sequence-specific DNA binding]	GO:0006355[1.7e-27]; GO:0003700[1.7e-27]
Eucgr.K01946.1.p	-	-	-
Eucgr.K01947.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[9.4e-08]
Eucgr.K01948.1.p	GO:0042147	GO:0042147[retrograde transport, endosome to Golgi]	GO:0042147[1.5e-44]
Eucgr.K01953.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1e-135]; GO:0005975[1e-135]
Eucgr.K01954.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[6.1e-156]; GO:0005975[6.1e-156]
Eucgr.K01956.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[5.3e-153]; GO:0005975[5.3e-153]
Eucgr.K01957.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[2.6e-153]; GO:0005975[2.6e-153]
Eucgr.K01958.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.4e-155]; GO:0005975[1.4e-155]
Eucgr.K01959.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.5e-39]; GO:0005975[1.5e-39]
Eucgr.K01960.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[2.1e-153]; GO:0005975[2.1e-153]
Eucgr.K01962.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1e-153]; GO:0005975[1e-153]
Eucgr.K01964.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[4.4e-154]; GO:0005975[4.4e-154]
Eucgr.K01972.1.p	-	-	-
Eucgr.K01973.1.p	-	-	-
Eucgr.K01974.1.p	GO:0016020,GO:0016747,GO:0004315,GO:0006633	GO:0016020[membrane]; GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]; GO:0004315[3-oxoacyl-[acyl-carrier-protein] synthase activity]; GO:0006633[fatty acid biosynthetic process]	GO:0016020[4.2e-06]; GO:0016747[4.2e-06]; GO:0004315[4.2e-06]; GO:0006633[4.2e-06]
Eucgr.K01975.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[9.8e-13]; GO:0005515[1.8e-06]; GO:0004672[9.8e-13]; GO:0005524[2.7e-09]
Eucgr.K01977.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[8.6e-84]; GO:0016705[8.6e-84]; GO:0020037[8.6e-84]; GO:0055114[8.6e-84]
Eucgr.K01978.1.p	GO:0016020,GO:0016747,GO:0004315,GO:0006633	GO:0016020[membrane]; GO:0016747[transferase activity, transferring acyl groups other than amino-acyl groups]; GO:0004315[3-oxoacyl-[acyl-carrier-protein] synthase activity]; GO:0006633[fatty acid biosynthetic process]	GO:0016020[2.6e-06]; GO:0016747[2.6e-06]; GO:0004315[3.7e-06]; GO:0006633[2.6e-06]
Eucgr.L00407.1.p	GO:0006468,GO:0030247,GO:0004672,GO:0005509,GO:0005524	GO:0006468[protein phosphorylation]; GO:0030247[polysaccharide binding]; GO:0004672[protein kinase activity]; GO:0005509[calcium ion binding]; GO:0005524[ATP binding]	GO:0006468[1.5e-46]; GO:0030247[2.4e-12]; GO:0004672[1.5e-46]; GO:0005509[4e-06]; GO:0005524[1.5e-46]
Eucgr.L00408.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[5.8e-22]
Eucgr.L00412.1.p	GO:0006468,GO:0004672,GO:0005509,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005509[calcium ion binding]; GO:0005524[ATP binding]	GO:0006468[7.9e-47]; GO:0004672[7.9e-47]; GO:0005509[1.7e-05]; GO:0005524[7.9e-47]
Eucgr.L00413.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.2e-12]
Eucgr.L00417.1.p	GO:0005509	GO:0005509[calcium ion binding]	GO:0005509[2.6e-24]
Eucgr.L00420.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.7e-19]
Eucgr.L00423.1.p	-	-	-
Eucgr.L00425.1.p	GO:0006468,GO:0005515,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0005515[protein binding]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.4e-40]; GO:0005515[2.4e-26]; GO:0004672[3.4e-40]; GO:0005524[3.4e-40]
Eucgr.L00426.1.p	GO:0003968	GO:0003968[RNA-directed RNA polymerase activity]	GO:0003968[7.3e-28]
Eucgr.L00426.2.p	GO:0003968	GO:0003968[RNA-directed RNA polymerase activity]	GO:0003968[2.4e-27]
Eucgr.L00426.3.p	GO:0003968	GO:0003968[RNA-directed RNA polymerase activity]	GO:0003968[6.9e-24]
Eucgr.L00426.4.p	GO:0003968	GO:0003968[RNA-directed RNA polymerase activity]	GO:0003968[3.2e-24]
Eucgr.L00427.1.p	GO:0009982,GO:0009451,GO:0001522,GO:0003723	GO:0009982[pseudouridine synthase activity]; GO:0009451[RNA modification]; GO:0001522[pseudouridine synthesis]; GO:0003723[RNA binding]	GO:0009982[2.7e-20]; GO:0009451[2.7e-20]; GO:0001522[2.7e-20]; GO:0003723[2.7e-20]
Eucgr.L00429.1.p	-	-	-
Eucgr.L00490.1.p	GO:0005515,GO:0007165	GO:0005515[protein binding]; GO:0007165[signal transduction]	GO:0005515[1.8e-30]; GO:0007165[1.8e-30]
Eucgr.L00494.1.p	GO:0003677	GO:0003677[DNA binding]	GO:0003677[4.8e-16]
Eucgr.L00497.1.p	GO:0016021,GO:0055085	GO:0016021[integral component of membrane]; GO:0055085[transmembrane transport]	GO:0016021[5.5e-48]; GO:0055085[5.5e-48]
Eucgr.L00498.1.p	-	-	-
Eucgr.L00588.1.p	-	-	-
Eucgr.L00590.1.p	-	-	-
Eucgr.L00593.1.p	-	-	-
Eucgr.L00594.1.p	-	-	-
Eucgr.L00595.1.p	GO:0005787,GO:0008233,GO:0016021,GO:0006465	GO:0005787[signal peptidase complex]; GO:0008233[peptidase activity]; GO:0016021[integral component of membrane]; GO:0006465[signal peptide processing]	GO:0005787[3.4e-53]; GO:0008233[3.4e-53]; GO:0016021[3.4e-53]; GO:0006465[3.4e-53]
Eucgr.L00597.1.p	GO:0048544	GO:0048544[recognition of pollen]	GO:0048544[9.3e-27]
Eucgr.L00599.1.p	GO:0016758,GO:0008152	GO:0016758[transferase activity, transferring hexosyl groups]; GO:0008152[metabolic process]	GO:0016758[5.7e-27]; GO:0008152[5.7e-27]
Eucgr.L00600.1.p	GO:0016779,GO:0009058	GO:0016779[nucleotidyltransferase activity]; GO:0009058[biosynthetic process]	GO:0016779[2.2e-74]; GO:0009058[2.2e-74]
Eucgr.L00603.1.p	-	-	-
Eucgr.L00604.1.p	-	-	-
Eucgr.L00605.1.p	-	-	-
Eucgr.L00606.1.p	-	-	-
Eucgr.L00613.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.2e-48]
Eucgr.L00614.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[3.8e-24]; GO:0005975[3.8e-24]
Eucgr.L00615.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[2.1e-77]; GO:0005975[2.1e-77]
Eucgr.L00616.1.p	GO:0006950,GO:0005516	GO:0006950[response to stress]; GO:0005516[calmodulin binding]	GO:0006950[6.6e-67]; GO:0005516[6.6e-67]
Eucgr.L00617.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[8.1e-36]
Eucgr.L00618.1.p	GO:0005507,GO:0016491,GO:0055114	GO:0005507[copper ion binding]; GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0005507[2e-42]; GO:0016491[6.7e-42]; GO:0055114[6.7e-42]
Eucgr.L00621.1.p	GO:0005507,GO:0016491,GO:0055114	GO:0005507[copper ion binding]; GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0005507[6.4e-36]; GO:0016491[6.4e-36]; GO:0055114[6.4e-36]
Eucgr.L00623.1.p	GO:0005507,GO:0016491,GO:0055114	GO:0005507[copper ion binding]; GO:0016491[oxidoreductase activity]; GO:0055114[oxidation-reduction process]	GO:0005507[9.2e-42]; GO:0016491[1.5e-41]; GO:0055114[1.5e-41]
Eucgr.L00625.1.p	-	-	-
Eucgr.L00627.1.p	-	-	-
Eucgr.L00628.1.p	GO:0016192,GO:0016021	GO:0016192[vesicle-mediated transport]; GO:0016021[integral component of membrane]	GO:0016192[7.3e-16]; GO:0016021[7.3e-16]
Eucgr.L00629.1.p	GO:0007049,GO:0045747,GO:0006221	GO:0007049[cell cycle]; GO:0045747[positive regulation of Notch signaling pathway]; GO:0006221[pyrimidine nucleotide biosynthetic process]	GO:0007049[2.8e-35]; GO:0045747[2.8e-35]; GO:0006221[2.8e-35]
Eucgr.L00875.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[8.6e-08]
Eucgr.L00876.1.p	GO:0006397,GO:0004540	GO:0006397[mRNA processing]; GO:0004540[ribonuclease activity]	GO:0006397[4e-25]; GO:0004540[4e-25]
Eucgr.L00881.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[1.1e-129]; GO:0005975[1.1e-129]
Eucgr.L00916.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[2.9e-65]; GO:0008234[2.9e-65]
Eucgr.L00917.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[4.5e-52]; GO:0008234[4.5e-52]
Eucgr.L00918.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[9.4e-75]; GO:0008234[9.4e-75]
Eucgr.L00919.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[3e-38]; GO:0008234[3e-38]
Eucgr.L00920.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[2.4e-75]; GO:0008234[2.4e-75]
Eucgr.L00921.1.p	GO:0006508,GO:0008234	GO:0006508[proteolysis]; GO:0008234[cysteine-type peptidase activity]	GO:0006508[8.1e-62]; GO:0008234[8.1e-62]
Eucgr.L00922.1.p	GO:0006508,GO:0008236	GO:0006508[proteolysis]; GO:0008236[serine-type peptidase activity]	GO:0006508[3.8e-05]; GO:0008236[3.8e-05]
Eucgr.L00923.1.p	GO:0006508,GO:0008270,GO:0004181	GO:0006508[proteolysis]; GO:0008270[zinc ion binding]; GO:0004181[metallocarboxypeptidase activity]	GO:0006508[1.1e-25]; GO:0008270[1.1e-25]; GO:0004181[1.1e-25]
Eucgr.L00924.1.p	-	-	-
Eucgr.L00924.2.p	-	-	-
Eucgr.L00924.3.p	-	-	-
Eucgr.L00926.1.p	GO:0005509	GO:0005509[calcium ion binding]	GO:0005509[6.7e-06]
Eucgr.L00927.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[7.7e-18]
Eucgr.L00991.1.p	GO:0016758,GO:0008152	GO:0016758[transferase activity, transferring hexosyl groups]; GO:0008152[metabolic process]	GO:0016758[2e-26]; GO:0008152[2e-26]
Eucgr.L00994.1.p	GO:0016758,GO:0008152	GO:0016758[transferase activity, transferring hexosyl groups]; GO:0008152[metabolic process]	GO:0016758[3e-28]; GO:0008152[3e-28]
Eucgr.L01102.1.p	-	-	-
Eucgr.L01103.1.p	-	-	-
Eucgr.L01104.1.p	-	-	-
Eucgr.L01119.1.p	GO:0006468,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[5.3e-25]; GO:0004672[5.3e-25]; GO:0005524[8.7e-24]
Eucgr.L01120.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[3.4e-63]; GO:0005975[3.4e-63]
Eucgr.L01123.1.p	GO:0003723,GO:0005515	GO:0003723[RNA binding]; GO:0005515[protein binding]	GO:0003723[6.3e-19]; GO:0005515[6.3e-19]
Eucgr.L01169.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[3.9e-23]; GO:0005975[3.9e-23]
Eucgr.L01170.1.p	GO:0004565,GO:0004553,GO:0005975,GO:0009341	GO:0004565[beta-galactosidase activity]; GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]; GO:0009341[beta-galactosidase complex]	GO:0004565[5.2e-22]; GO:0004553[5.2e-22]; GO:0005975[5.2e-22]; GO:0009341[5.2e-22]
Eucgr.L01182.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[4.5e-88]; GO:0016705[4.5e-88]; GO:0020037[4.5e-88]; GO:0055114[4.5e-88]
Eucgr.L01183.1.p	GO:0003677,GO:0046983	GO:0003677[DNA binding]; GO:0046983[protein dimerization activity]	GO:0003677[2e-25]; GO:0046983[2e-25]
Eucgr.L01185.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[6.8e-55]; GO:0016705[6.8e-55]; GO:0020037[6.8e-55]; GO:0055114[6.8e-55]
Eucgr.L01186.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[1.2e-28]; GO:0016705[1.2e-28]; GO:0020037[1.2e-28]; GO:0055114[1.2e-28]
Eucgr.L01189.1.p	GO:0005506,GO:0016705,GO:0020037,GO:0055114	GO:0005506[iron ion binding]; GO:0016705[oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen]; GO:0020037[heme binding]; GO:0055114[oxidation-reduction process]	GO:0005506[1.3e-92]; GO:0016705[1.3e-92]; GO:0020037[1.3e-92]; GO:0055114[1.3e-92]
Eucgr.L01192.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[2.3e-41]
Eucgr.L01193.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[1.9e-52]
Eucgr.L01219.1.p	GO:0003676	GO:0003676[nucleic acid binding]	GO:0003676[5.2e-10]
Eucgr.L01220.1.p	GO:0008152,GO:0003824	GO:0008152[metabolic process]; GO:0003824[catalytic activity]	GO:0008152[6.6e-35]; GO:0003824[6.6e-35]
Eucgr.L01230.1.p	GO:0004650,GO:0005975	GO:0004650[polygalacturonase activity]; GO:0005975[carbohydrate metabolic process]	GO:0004650[3.4e-100]; GO:0005975[3.4e-100]
Eucgr.L01290.1.p	GO:0052861	GO:0052861[glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group]	GO:0052861[5.4e-128]
Eucgr.L01291.1.p	GO:0052861	GO:0052861[glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group]	GO:0052861[1.9e-157]
Eucgr.L01292.1.p	GO:0052861	GO:0052861[glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group]	GO:0052861[7.8e-137]
Eucgr.L01293.1.p	GO:0052861	GO:0052861[glucan endo-1,3-beta-glucanase activity, C-3 substituted reducing group]	GO:0052861[1e-135]
Eucgr.L01309.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[6e-06]; GO:0055114[2.7e-24]
Eucgr.L01310.1.p	GO:0051287,GO:0055114	GO:0051287[NAD binding]; GO:0055114[oxidation-reduction process]	GO:0051287[2.8e-06]; GO:0055114[4e-19]
Eucgr.L01311.1.p	GO:0055114	GO:0055114[oxidation-reduction process]	GO:0055114[5.7e-14]
Eucgr.L01323.1.p	-	-	-
Eucgr.L01324.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[9.2e-13]; GO:0043531[6.2e-49]
Eucgr.L01326.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[5.5e-20]; GO:0043531[9.1e-15]
Eucgr.L01326.2.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[5.5e-20]; GO:0043531[9.1e-15]
Eucgr.L01363.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[3.1e-11]; GO:0043531[6.9e-78]
Eucgr.L01365.1.p	GO:0016491,GO:0008152,GO:0055114	GO:0016491[oxidoreductase activity]; GO:0008152[metabolic process]; GO:0055114[oxidation-reduction process]	GO:0016491[6.6e-41]; GO:0008152[6.6e-41]; GO:0055114[6.6e-41]
Eucgr.L01366.1.p	GO:0005515,GO:0043531	GO:0005515[protein binding]; GO:0043531[ADP binding]	GO:0005515[4.9e-10]; GO:0043531[1.7e-82]
Eucgr.L01367.1.p	-	-	-
Eucgr.L01388.1.p	GO:0016760,GO:0030244,GO:0016020	GO:0016760[cellulose synthase (UDP-forming) activity]; GO:0030244[cellulose biosynthetic process]; GO:0016020[membrane]	GO:0016760[2.8e-09]; GO:0030244[2.8e-09]; GO:0016020[2.8e-09]
Eucgr.L01389.1.p	GO:0016760,GO:0030244,GO:0016020	GO:0016760[cellulose synthase (UDP-forming) activity]; GO:0030244[cellulose biosynthetic process]; GO:0016020[membrane]	GO:0016760[6.5e-39]; GO:0030244[6.5e-39]; GO:0016020[6.5e-39]
Eucgr.L01391.1.p	GO:0016760,GO:0030244,GO:0016020	GO:0016760[cellulose synthase (UDP-forming) activity]; GO:0030244[cellulose biosynthetic process]; GO:0016020[membrane]	GO:0016760[5.9e-36]; GO:0030244[5.9e-36]; GO:0016020[5.9e-36]
Eucgr.L01392.1.p	GO:0016760,GO:0030244,GO:0016020	GO:0016760[cellulose synthase (UDP-forming) activity]; GO:0030244[cellulose biosynthetic process]; GO:0016020[membrane]	GO:0016760[1.8e-96]; GO:0030244[1.8e-96]; GO:0016020[1.8e-96]
Eucgr.L01393.1.p	-	-	-
Eucgr.L01396.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[4.9e-10]
Eucgr.L01406.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[1.1e-29]; GO:0043531[6.7e-31]; GO:0007165[1.1e-29]
Eucgr.L01407.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[5.6e-08]; GO:0043531[6.9e-18]; GO:0007165[5.6e-08]
Eucgr.L01409.1.p	GO:0005515,GO:0043531,GO:0007165	GO:0005515[protein binding]; GO:0043531[ADP binding]; GO:0007165[signal transduction]	GO:0005515[4.9e-36]; GO:0043531[3.4e-36]; GO:0007165[4.9e-36]
Eucgr.L01410.1.p	-	-	-
Eucgr.L01436.1.p	GO:0016020,GO:0003333,GO:0006810,GO:0055085,GO:0015171	GO:0016020[membrane]; GO:0003333[amino acid transmembrane transport]; GO:0006810[transport]; GO:0055085[transmembrane transport]; GO:0015171[amino acid transmembrane transporter activity]	GO:0016020[3.6e-46]; GO:0003333[3.6e-46]; GO:0006810[8.5e-32]; GO:0055085[8.5e-32]; GO:0015171[3.6e-46]
Eucgr.L01442.1.p	GO:0005515	GO:0005515[protein binding]	GO:0005515[7.3e-10]
Eucgr.L01443.1.p	-	-	-
Eucgr.L01445.1.p	GO:0016021,GO:0015031	GO:0016021[integral component of membrane]; GO:0015031[protein transport]	GO:0016021[5.4e-54]; GO:0015031[5.4e-54]
Eucgr.L01476.1.p	GO:0004553,GO:0005975	GO:0004553[hydrolase activity, hydrolyzing O-glycosyl compounds]; GO:0005975[carbohydrate metabolic process]	GO:0004553[4.4e-58]; GO:0005975[4.4e-58]
Eucgr.L01527.1.p	GO:0008033,GO:0008168,GO:0004809,GO:0003723,GO:0001510,GO:0009452	GO:0008033[tRNA processing]; GO:0008168[methyltransferase activity]; GO:0004809[tRNA (guanine-N2-)-methyltransferase activity]; GO:0003723[RNA binding]; GO:0001510[RNA methylation]; GO:0009452[7-methylguanosine RNA capping]	GO:0008033[3.8e-05]; GO:0008168[1.9e-06]; GO:0004809[3.8e-05]; GO:0003723[3.8e-05]; GO:0001510[1.9e-06]; GO:0009452[1.9e-06]
Eucgr.L01528.1.p	GO:0006468,GO:0048544,GO:0004672,GO:0004674,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0004674[protein serine/threonine kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.6e-48]; GO:0048544[1.6e-14]; GO:0004672[1.6e-48]; GO:0004674[2.3e-07]; GO:0005524[1.3e-46]
Eucgr.L01528.2.p	GO:0006468,GO:0048544,GO:0004672,GO:0004674,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0004674[protein serine/threonine kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.5e-48]; GO:0048544[1.5e-14]; GO:0004672[1.5e-48]; GO:0004674[2.2e-07]; GO:0005524[1.2e-46]
Eucgr.L01528.3.p	GO:0006468,GO:0048544,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[3.7e-35]; GO:0048544[3e-14]; GO:0004672[3.7e-35]; GO:0005524[3.7e-35]
Eucgr.L01530.1.p	GO:0006468,GO:0004674,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0004674[protein serine/threonine kinase activity]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[1.9e-34]; GO:0004674[2.3e-05]; GO:0004672[1.9e-34]; GO:0005524[1.9e-28]
Eucgr.L01531.1.p	GO:0006468,GO:0048544,GO:0004672,GO:0005524	GO:0006468[protein phosphorylation]; GO:0048544[recognition of pollen]; GO:0004672[protein kinase activity]; GO:0005524[ATP binding]	GO:0006468[5.5e-49]; GO:0048544[1.1e-30]; GO:0004672[5.5e-49]; GO:0005524[4.3e-48]
